transaction_id,customer_id,amount,transaction_type,merchant_category,transaction_hour,day_of_week,customer_age,gender,city,account_tenure_days,avg_monthly_balance,credit_score,num_previous_disputes,is_new_device,is_foreign_transaction,distance_from_home_km,time_since_last_txn_hrs,daily_transaction_count,failed_txn_last_7days,is_high_risk_merchant,num_cards_linked,login_attempts_today,is_weekend,is_odd_hour,balance_to_amount_ratio,fraud_risk_score
TXN0001505,CUST00921,16390.87,UPI,healthcare,15,3,46,Female,Chennai,1949,12313.08,512,0,0,0,12.5,12.67,3,0,0,3,2,0,0,0.7512,0.2523
TXN0001506,CUST02770,8983.02,UPI,grocery,15,3,48,Female,Hyderabad,3368,19716.53,330,0,0,1,0.7,2.17,1,1,0,4,2,0,0,2.1946,0.2079
TXN0001507,CUST00016,3363.82,UPI,travel,2,4,60,Male,Chennai,3326,32257.95,409,0,1,0,1.5,9.64,1,1,0,1,1,0,1,9.5868,0.2435
TXN0001508,CUST00493,7189.44,NEFT,travel,22,4,36,Male,Delhi,359,19145.52,451,1,0,0,8.2,21.11,1,0,0,1,1,0,0,2.6626,0.1211
TXN0001509,CUST01450,8960.13,Card,entertainment,8,1,68,Male,Hyderabad,823,17899.47,660,0,0,0,0.8,23.65,6,0,0,4,1,0,0,1.9975,0.0
TXN0001510,CUST01132,2138.76,Card,grocery,18,4,27,Female,Kolkata,2062,24590.8,640,0,0,0,3.7,16.4,2,2,0,2,1,0,0,11.4923,0.0
TXN0001511,CUST02942,11135.2,IMPS,unknown,23,3,73,Female,Chennai,3336,20997.48,800,0,0,0,22.7,5.45,6,0,0,2,2,0,0,1.8855,0.0
TXN0001512,CUST00311,3178.86,UPI,travel,0,4,60,Female,Ahmedabad,160,29405.3,750,0,0,0,8.4,46.66,3,0,0,1,1,0,1,9.2474,0.1033
TXN0001513,CUST00739,3751.84,UPI,electronics,13,5,65,Male,Kolkata,907,17233.66,779,0,0,0,10.6,20.36,4,0,0,1,1,1,0,4.5922,0.0845
TXN0001514,CUST00546,40687.59,NEFT,electronics,23,5,57,Male,Delhi,2787,21556.02,489,0,1,0,61.0,22.1,2,3,1,4,3,1,0,0.5298,0.5054
TXN0001515,CUST02462,9267.21,Card,grocery,10,1,51,Male,Mumbai,3397,25023.95,350,0,0,0,20.7,22.8,4,0,1,2,1,0,0,2.7,0.0083
TXN0001516,CUST00251,2245.28,NEFT,dining,17,1,63,Female,Kolkata,1714,22077.67,698,0,0,0,6.9,15.81,1,0,0,4,1,0,0,9.8285,0.0
TXN0001517,CUST00759,52.0,IMPS,entertainment,19,1,66,Female,Hyderabad,1701,16040.14,717,0,0,0,8.3,8.42,2,1,0,3,1,0,0,302.6442,0.0
TXN0001518,CUST01805,4919.83,Card,grocery,6,4,66,Female,Delhi,3117,11287.05,747,0,0,0,58.2,7.09,3,0,0,3,1,0,0,2.2937,0.0
TXN0001519,CUST01298,6085.52,UPI,dining,5,2,60,Male,Hyderabad,2501,29359.67,375,0,0,0,11.8,17.18,2,0,0,4,1,0,1,4.8237,0.0082
TXN0001520,CUST01632,5260.59,UPI,entertainment,11,1,18,Female,Mumbai,2882,20291.04,552,1,0,0,11.5,7.98,4,1,0,3,1,0,0,3.8564,0.0134
TXN0001521,CUST01915,17188.64,Card,electronics,23,2,36,Male,Ahmedabad,2714,25689.57,877,0,0,0,6.4,27.67,1,2,0,1,2,0,0,1.4945,0.2553
TXN0001522,CUST00814,9937.81,Card,travel,1,0,18,Female,Kolkata,2846,11984.03,640,0,1,0,7.7,3.11,3,0,0,1,2,0,1,1.2058,0.1563
TXN0001523,CUST00029,2978.58,UPI,electronics,12,1,73,Male,Mumbai,333,33281.05,834,0,0,0,28.4,18.14,1,0,0,1,3,0,0,11.1697,0.0
TXN0001524,CUST00958,324.6,UPI,electronics,19,2,41,Female,Hyderabad,2940,24395.94,326,0,0,0,33.5,3.28,3,0,0,4,4,0,0,74.9261,0.0699
TXN0001525,CUST02033,3231.88,Card,travel,0,6,42,Female,Kolkata,1574,20174.84,616,0,0,0,5.6,7.6,2,2,1,1,1,1,1,6.2405,0.1011
TXN0001526,CUST00477,5843.74,Card,grocery,22,2,21,Male,Kolkata,3057,41259.14,419,0,0,0,55.9,1.07,4,0,0,4,1,0,0,7.0592,0.0
TXN0001527,CUST00318,4678.77,UPI,travel,14,3,41,Male,Delhi,2152,18149.29,456,0,1,0,7.7,8.23,5,2,1,1,2,0,0,3.8782,0.2847
TXN0001528,CUST00245,3862.44,NEFT,unknown,19,6,56,Male,Bangalore,155,29023.5,858,1,0,0,24.8,8.99,4,1,0,2,1,1,0,7.5123,0.0966
TXN0001529,CUST00748,3163.26,UPI,grocery,7,2,37,Male,Hyderabad,81,27600.3,593,0,0,0,19.3,2.39,3,1,0,2,2,0,0,8.7225,0.0
TXN0001530,CUST00697,1739.01,IMPS,grocery,17,3,50,Female,Ahmedabad,3251,18854.0,371,0,0,0,0.6,4.71,3,1,0,1,1,0,0,10.8356,0.0
TXN0001531,CUST00272,1624.13,UPI,entertainment,14,5,45,Male,Pune,399,24053.98,872,1,0,0,39.5,2.86,4,1,0,3,1,1,0,14.8013,0.1011
TXN0001532,CUST01772,3468.05,Card,grocery,7,5,60,Female,Kolkata,1342,26341.97,832,0,0,0,20.0,6.74,2,1,0,2,1,1,0,7.5934,0.0
TXN0001533,CUST01263,875.36,NEFT,electronics,1,5,62,Female,Bangalore,609,29656.11,613,0,0,0,17.3,12.19,1,0,0,3,1,1,1,33.8401,0.0431
TXN0001534,CUST02425,2082.77,UPI,travel,10,2,52,Female,Kolkata,2078,24117.69,445,0,0,0,16.1,1.84,4,1,0,1,2,0,0,11.5741,0.0272
TXN0001535,CUST00266,1957.66,NEFT,unknown,7,2,41,Male,Pune,1184,26255.32,343,0,0,0,21.9,6.02,4,0,0,2,1,0,0,13.4047,0.0
TXN0001536,CUST02974,4423.15,UPI,grocery,12,0,57,Male,Delhi,434,27817.64,371,0,0,0,1.7,9.49,3,0,0,2,1,0,0,6.2877,0.0258
TXN0001537,CUST00921,345.05,Card,unknown,0,2,61,Male,Kolkata,1031,2238.78,479,0,0,0,28.3,19.18,3,0,0,4,1,0,1,6.4695,0.1364
TXN0001538,CUST00340,8850.05,Card,entertainment,17,4,19,Male,Pune,1831,20354.74,643,0,0,0,7.3,11.69,4,0,0,4,1,0,0,2.2997,0.0772
TXN0001539,CUST00389,4132.0,UPI,dining,4,4,40,Male,Chennai,1469,26104.54,820,0,0,0,11.0,20.83,4,1,0,4,1,0,1,6.3161,0.0122
TXN0001540,CUST02625,5555.85,UPI,entertainment,0,5,50,Male,Hyderabad,784,500.0,776,0,0,0,0.8,0.87,2,0,0,4,2,1,1,0.09,0.076
TXN0001541,CUST02051,6071.7,Card,grocery,11,6,69,Male,Ahmedabad,715,26146.66,344,0,0,0,3.0,2.47,3,0,0,2,2,1,0,4.3056,0.0523
TXN0001542,CUST01166,1722.91,UPI,grocery,4,6,31,Male,Mumbai,933,44747.01,495,0,0,0,32.9,31.16,4,0,1,3,1,1,1,25.9567,0.1192
TXN0001543,CUST00376,3177.9,NEFT,electronics,20,4,32,Female,Pune,3381,32491.84,899,1,0,1,9.1,13.03,3,0,0,4,1,0,0,10.2211,0.226
TXN0001544,CUST02034,15645.86,UPI,grocery,15,0,49,Female,Kolkata,590,16999.71,604,0,0,0,26.0,6.37,1,0,0,4,1,0,0,1.0865,0.2795
TXN0001545,CUST02372,7277.26,IMPS,unknown,22,2,40,Male,Pune,2711,47236.48,429,0,0,0,9.3,5.41,3,1,0,4,2,0,0,6.4901,0.0008
TXN0001546,CUST00146,17459.48,NEFT,dining,17,0,21,Female,Ahmedabad,1402,10676.89,887,1,1,0,40.5,16.53,5,0,0,1,1,0,0,0.6115,0.5484
TXN0001547,CUST01982,6857.11,Card,travel,1,6,37,Male,Chennai,187,19452.46,503,0,0,0,13.5,26.18,2,0,0,2,1,1,1,2.8364,0.0
TXN0001548,CUST00293,965.5,UPI,entertainment,14,2,48,Male,Delhi,3423,38203.09,643,0,0,0,7.8,9.15,3,0,0,4,1,0,0,39.5273,0.0
TXN0001549,CUST00432,333.56,UPI,unknown,21,3,24,Male,Kolkata,1052,25182.22,871,0,0,0,31.1,1.71,3,1,1,3,3,0,0,75.2697,0.0781
TXN0001550,CUST00705,4309.74,UPI,unknown,10,0,18,Female,Kolkata,490,32767.33,614,1,0,0,16.8,24.29,3,0,0,3,1,0,0,7.6013,0.0777
TXN0001551,CUST02997,2214.38,UPI,entertainment,9,5,22,Male,Mumbai,3013,35202.32,324,0,0,0,16.6,6.19,3,0,0,3,1,1,0,15.89,0.0313
TXN0001552,CUST01999,1611.08,Card,electronics,2,6,31,Female,Ahmedabad,3070,33147.53,699,0,0,0,25.6,26.68,1,0,1,3,4,1,1,20.562,0.1398
TXN0001553,CUST02633,8230.79,Card,grocery,12,4,47,Female,Hyderabad,1368,11612.33,748,0,0,0,88.3,17.58,4,1,0,4,3,0,0,1.4107,0.0
TXN0001554,CUST00399,2286.37,NEFT,grocery,12,4,55,Male,Delhi,691,17486.08,553,1,0,0,9.3,4.72,3,0,1,2,1,0,0,7.6446,0.0794
TXN0001555,CUST02865,1906.31,Card,grocery,23,4,40,Female,Hyderabad,1746,22752.37,715,1,0,0,15.2,1.42,5,2,0,3,1,0,0,11.929,0.0705
TXN0001556,CUST00964,9485.19,UPI,grocery,2,6,24,Female,Kolkata,3578,30101.86,731,0,0,0,7.0,8.55,3,0,1,3,1,1,1,3.1732,0.1478
TXN0001557,CUST02235,9363.35,UPI,unknown,9,2,61,Male,Chennai,3268,24891.93,531,0,0,0,9.8,1.01,3,0,0,4,1,0,0,2.6582,0.0
TXN0001558,CUST02042,2203.13,ATM,unknown,3,2,56,Male,Kolkata,2303,15056.87,798,0,0,0,1.3,21.12,3,2,0,1,1,0,1,6.8312,0.0761
TXN0001559,CUST01829,8933.82,Card,dining,13,0,67,Male,Hyderabad,215,19473.82,419,0,0,0,10.2,0.7,2,0,0,3,1,0,0,2.1795,0.0
TXN0001560,CUST02109,9511.62,Card,entertainment,22,5,71,Male,Pune,2163,33231.47,351,1,0,0,4.3,34.31,2,0,0,1,3,1,0,3.4934,0.055
TXN0001561,CUST00939,2757.64,UPI,travel,16,1,33,Male,Mumbai,2699,2368.75,893,0,0,0,18.8,8.25,3,1,0,3,2,0,0,0.8587,0.0742
TXN0001562,CUST00710,343.93,NEFT,grocery,0,6,26,Female,Kolkata,803,23979.91,395,1,0,0,0.9,7.92,3,0,0,2,2,1,1,69.5211,0.1198
TXN0001563,CUST00807,10.0,UPI,unknown,14,2,56,Female,Ahmedabad,1163,34388.97,873,0,0,0,2.8,22.2,4,0,0,2,1,0,0,3126.27,0.0036
TXN0001564,CUST01464,3704.26,ATM,electronics,21,6,72,Female,Hyderabad,1553,36369.83,672,0,0,0,15.4,9.5,5,0,0,3,2,1,0,9.8157,0.0
TXN0001565,CUST01326,2108.55,Card,entertainment,20,1,63,Female,Chennai,1079,6451.85,483,0,0,0,10.5,6.59,4,2,0,2,1,0,0,3.0584,0.0
TXN0001566,CUST00011,29270.52,UPI,grocery,1,1,51,Female,Chennai,594,17294.61,808,1,0,0,10.5,2.74,2,0,0,3,2,0,1,0.5908,0.3609
TXN0001567,CUST01086,7401.07,ATM,healthcare,17,2,48,Male,Mumbai,2586,42163.89,601,0,0,0,15.6,15.7,3,0,0,2,4,0,0,5.6962,0.092
TXN0001568,CUST01869,7162.22,NEFT,dining,6,0,62,Female,Bangalore,559,9883.11,338,0,0,0,5.3,8.32,2,0,0,2,1,0,0,1.3797,0.0249
TXN0001569,CUST02274,15532.51,Card,dining,21,5,24,Male,Pune,510,29379.4,850,1,0,0,3.1,8.46,1,0,0,3,1,1,0,1.8914,0.3048
TXN0001570,CUST02612,10933.99,UPI,grocery,12,6,74,Female,Bangalore,3569,34462.43,518,0,1,0,1.8,3.53,3,0,0,2,1,1,0,3.1516,0.1837
TXN0001571,CUST00772,1915.0,UPI,travel,23,1,68,Female,Hyderabad,3610,32063.55,791,0,0,0,42.3,1.86,2,0,0,1,1,0,0,16.7346,0.0
TXN0001572,CUST01595,907.53,UPI,travel,2,0,19,Female,Chennai,313,30219.99,490,1,0,0,29.8,4.56,1,0,0,1,2,0,1,33.2625,0.1925
TXN0001573,CUST01608,6849.98,UPI,electronics,2,0,23,Male,Kolkata,3281,24979.83,548,1,0,0,9.3,19.64,7,0,0,4,2,0,1,3.6462,0.1547
TXN0001574,CUST01334,2376.28,Card,healthcare,12,5,61,Female,Delhi,3192,26854.72,710,0,0,0,6.4,11.83,1,0,0,2,1,1,0,11.2964,0.0145
TXN0001575,CUST00885,3204.41,Card,healthcare,20,2,51,Male,Ahmedabad,2506,15408.23,856,1,0,1,14.6,5.21,4,0,0,4,1,0,0,4.8069,0.2509
TXN0001576,CUST01390,4976.64,Card,travel,3,5,34,Female,Delhi,3294,26019.57,698,1,0,1,1.8,4.21,4,0,0,3,1,1,1,5.2273,0.3465
TXN0001577,CUST00226,11922.92,ATM,electronics,15,6,43,Female,Chennai,2551,36200.03,385,1,0,0,49.9,0.04,3,0,0,1,1,1,0,3.0359,0.1358
TXN0001578,CUST00825,2715.78,UPI,healthcare,7,1,29,Male,Delhi,1968,9148.57,598,0,0,0,17.2,0.38,3,0,0,3,1,0,0,3.3674,0.0322
TXN0001579,CUST02266,7646.6,IMPS,grocery,21,0,37,Male,Pune,3113,21532.12,874,1,1,0,53.5,7.86,5,0,1,1,2,0,0,2.8155,0.2783
TXN0001580,CUST00937,1562.2,IMPS,grocery,7,1,58,Female,Mumbai,1692,17091.49,675,1,0,0,58.2,3.55,2,0,0,3,3,0,0,10.9337,0.0582
TXN0001581,CUST02801,5986.17,NEFT,grocery,15,6,63,Female,Hyderabad,2037,35833.02,361,0,0,1,15.8,33.14,3,1,1,1,1,1,0,5.985,0.2532
TXN0001582,CUST02554,10.0,UPI,grocery,22,6,52,Female,Chennai,1427,19734.02,532,0,0,0,13.8,9.78,1,0,0,1,1,1,0,1794.0018,0.0
TXN0001583,CUST02307,10259.41,Card,travel,1,0,52,Female,Hyderabad,2049,48391.2,633,0,0,0,7.2,27.87,6,1,0,3,1,0,1,4.7163,0.0299
TXN0001584,CUST01912,154.25,UPI,electronics,8,2,71,Male,Mumbai,1792,41174.96,429,1,0,0,34.2,2.72,5,0,1,4,1,0,0,265.2171,0.1739
TXN0001585,CUST01797,6237.08,Card,dining,12,6,46,Female,Delhi,34,15294.84,548,0,0,0,58.7,1.57,3,0,0,2,1,1,0,2.4519,0.0
TXN0001586,CUST00054,236.81,UPI,dining,21,0,65,Male,Chennai,870,13675.13,302,0,0,0,3.9,21.49,2,0,0,2,2,0,0,57.5044,0.0596
TXN0001587,CUST00727,1547.91,NEFT,travel,21,2,55,Male,Pune,3416,38176.01,600,0,0,0,30.6,11.28,5,1,0,4,1,0,0,24.647,0.0
TXN0001588,CUST02737,3437.84,NEFT,electronics,11,2,48,Female,Mumbai,2473,22971.04,697,0,1,0,4.0,14.82,3,0,0,2,3,0,0,6.6799,0.1271
TXN0001589,CUST01545,2723.11,UPI,healthcare,1,1,57,Male,Mumbai,1089,13565.28,302,0,1,1,3.9,9.64,3,0,0,2,2,0,1,4.9797,0.3175
TXN0001590,CUST01044,1064.95,NEFT,entertainment,8,1,30,Female,Kolkata,1791,13273.44,735,0,0,0,6.1,5.31,3,1,1,3,1,0,0,12.4522,0.0392
TXN0001591,CUST01914,2030.94,UPI,electronics,0,5,43,Female,Pune,1610,36858.52,872,1,0,0,23.5,4.08,4,0,0,1,2,1,1,18.1396,0.1707
TXN0001592,CUST01777,6504.37,NEFT,travel,5,1,39,Male,Hyderabad,516,27409.75,706,0,0,0,1.5,1.2,2,0,0,1,1,0,1,4.2134,0.0663
TXN0001593,CUST01597,5532.07,ATM,grocery,23,3,25,Male,Ahmedabad,3470,14106.64,696,1,0,0,7.7,1.0,4,0,0,3,1,0,0,2.5495,0.0353
TXN0001594,CUST01915,372.62,UPI,electronics,1,1,57,Female,Chennai,959,25113.92,872,0,0,0,14.9,7.18,3,0,0,2,1,0,1,67.2178,0.0686
TXN0001595,CUST02467,6878.07,Card,unknown,2,1,24,Female,Hyderabad,1045,24405.69,807,0,0,0,31.9,4.15,7,1,0,3,1,0,1,3.5478,0.0203
TXN0001596,CUST02738,272.52,UPI,grocery,14,5,22,Male,Hyderabad,832,33537.24,727,0,1,0,8.1,10.38,2,0,0,1,1,1,0,122.6135,0.1271
TXN0001597,CUST00850,3914.55,Card,dining,6,0,69,Male,Mumbai,2202,16308.58,309,0,0,0,13.8,14.8,2,1,0,2,1,0,0,4.1651,0.0
TXN0001598,CUST02110,1505.95,IMPS,grocery,12,5,18,Male,Ahmedabad,2918,17662.1,716,0,0,0,19.8,12.76,2,1,0,4,1,1,0,11.7204,0.0515
TXN0001599,CUST02264,4429.9,UPI,unknown,15,3,62,Female,Hyderabad,2292,19913.69,544,0,0,0,5.9,25.76,4,1,0,2,2,0,0,4.4943,0.0068
TXN0001600,CUST00003,1514.51,IMPS,electronics,12,3,71,Female,Delhi,1093,29137.28,318,0,0,1,53.2,15.92,4,2,0,2,2,0,0,19.2261,0.1529
TXN0001601,CUST00160,20984.53,NEFT,electronics,11,6,57,Male,Kolkata,1999,12277.25,361,0,0,0,9.0,6.02,4,0,0,4,2,1,0,0.585,0.2839
TXN0001602,CUST00781,1853.35,UPI,dining,16,0,28,Female,Kolkata,920,33039.46,894,0,0,1,27.5,5.37,2,1,1,1,1,0,0,17.8173,0.1764
TXN0001603,CUST00893,1385.1,ATM,dining,20,1,69,Female,Kolkata,1546,21193.28,842,0,0,0,22.0,0.75,1,1,0,4,2,0,0,15.2899,0.0
TXN0001604,CUST02031,1631.87,UPI,dining,10,5,49,Male,Delhi,1635,35607.61,702,0,1,0,20.5,9.62,2,1,0,2,1,1,0,21.8068,0.2583
TXN0001605,CUST02377,11339.61,UPI,dining,21,6,24,Male,Mumbai,3537,13775.49,341,0,0,0,10.5,13.62,5,0,0,2,1,1,0,1.2147,0.0247
TXN0001606,CUST00580,5056.01,Card,electronics,6,4,68,Male,Kolkata,32,22868.48,518,0,1,0,40.1,4.6,4,1,0,2,1,0,0,4.5221,0.2191
TXN0001607,CUST01934,6559.35,Card,travel,12,2,46,Female,Ahmedabad,2633,19739.58,566,0,0,1,30.6,22.48,2,0,0,1,3,0,0,3.0089,0.1585
TXN0001608,CUST01381,12505.82,Card,dining,9,3,47,Female,Hyderabad,2463,47634.88,538,0,1,1,16.6,5.38,3,0,0,3,1,0,0,3.8087,0.3277
TXN0001609,CUST01291,12144.85,UPI,dining,9,6,38,Male,Ahmedabad,2281,25759.54,595,1,0,0,7.5,5.3,3,2,0,1,3,1,0,2.1209,0.1098
TXN0001610,CUST01641,6715.14,IMPS,electronics,12,0,56,Female,Kolkata,399,14192.62,764,0,0,0,16.4,4.58,4,2,0,1,1,0,0,2.1132,0.0582
TXN0001611,CUST00952,1102.14,Card,entertainment,22,6,65,Female,Delhi,3250,6432.37,669,0,0,0,1.8,1.19,3,0,1,4,2,1,0,5.831,0.0328
TXN0001612,CUST02683,9269.45,IMPS,unknown,18,4,61,Male,Bangalore,2563,28616.99,722,0,0,0,15.6,60.23,4,1,0,1,1,0,0,3.0869,0.0
TXN0001613,CUST00988,1139.37,UPI,entertainment,22,2,60,Male,Bangalore,104,17654.39,789,0,1,0,24.0,7.93,2,2,1,4,1,0,0,15.4813,0.236
TXN0001614,CUST01219,6791.43,Card,grocery,16,4,74,Female,Hyderabad,2083,14433.67,642,0,0,0,50.8,33.69,2,0,1,1,1,0,0,2.125,0.0468
TXN0001615,CUST00921,5785.49,ATM,travel,19,1,58,Female,Mumbai,627,31576.39,401,0,0,0,25.3,10.26,4,0,0,4,2,0,0,5.4569,0.0203
TXN0001616,CUST02786,7112.49,NEFT,travel,6,0,56,Female,Kolkata,2358,23455.51,586,0,0,0,5.3,24.34,2,1,0,3,1,0,0,3.2973,0.0
TXN0001617,CUST01356,3803.77,IMPS,electronics,22,2,37,Male,Delhi,2765,26841.32,346,0,0,1,1.1,11.07,1,1,0,4,1,0,0,7.0546,0.2162
TXN0001618,CUST00170,5090.6,UPI,travel,3,2,39,Female,Chennai,2902,25669.39,347,0,0,0,6.7,12.53,4,0,0,2,1,0,1,5.0415,0.0044
TXN0001619,CUST00521,15322.21,UPI,travel,16,1,46,Female,Chennai,3184,22736.12,686,1,0,0,10.1,36.12,3,0,1,1,3,0,0,1.4838,0.408
TXN0001620,CUST01487,532.85,IMPS,grocery,23,1,63,Female,Delhi,2759,37211.9,600,0,0,0,0.3,17.23,5,0,0,4,1,0,0,69.7048,0.0
TXN0001621,CUST00040,1846.97,IMPS,grocery,3,1,21,Male,Hyderabad,2810,5866.01,477,1,0,1,58.4,2.36,2,0,0,3,1,0,1,3.1743,0.2979
TXN0001622,CUST01561,4725.47,UPI,grocery,17,0,20,Female,Kolkata,2900,7986.22,590,0,0,0,17.6,12.88,2,0,1,4,2,0,0,1.6897,0.0019
TXN0001623,CUST01419,16628.71,UPI,electronics,19,3,26,Female,Bangalore,3173,19161.2,335,0,0,0,58.0,4.97,5,1,0,3,1,0,0,1.1522,0.2668
TXN0001624,CUST00955,502.28,Card,grocery,7,4,22,Female,Bangalore,1434,28268.56,709,1,0,0,8.5,6.26,4,0,0,4,1,0,0,56.1687,0.1409
TXN0001625,CUST00984,114.04,IMPS,grocery,7,0,73,Male,Ahmedabad,595,31203.69,426,1,0,0,25.3,24.36,4,1,0,2,2,0,0,271.2421,0.0471
TXN0001626,CUST00975,286.82,Card,grocery,20,0,20,Male,Delhi,3294,9958.86,863,1,0,1,20.5,23.02,5,1,0,3,2,0,0,34.601,0.1712
TXN0001627,CUST00038,269.14,Card,healthcare,15,4,42,Female,Pune,3426,36794.84,579,0,1,0,5.6,5.23,4,0,0,1,1,0,0,136.2066,0.1731
TXN0001628,CUST02376,11919.84,Card,entertainment,14,6,49,Female,Kolkata,1827,46482.47,561,0,1,0,6.4,28.57,3,1,0,3,1,1,0,3.8993,0.2392
TXN0001629,CUST01275,6387.34,UPI,travel,17,2,50,Male,Bangalore,668,28459.13,607,0,0,0,10.3,7.7,2,1,0,2,1,0,0,4.4549,0.0
TXN0001630,CUST01200,5652.16,IMPS,healthcare,22,6,35,Female,Delhi,2659,19886.55,327,0,0,0,4.3,4.03,1,1,0,4,1,1,0,3.5178,0.0
TXN0001631,CUST01626,3696.72,NEFT,grocery,18,4,62,Female,Ahmedabad,2288,34969.9,344,0,0,0,8.0,0.54,2,0,0,3,3,0,0,9.4572,0.0
TXN0001632,CUST00914,7615.21,Card,dining,5,1,53,Male,Mumbai,379,36632.87,889,0,0,0,16.9,4.45,6,1,0,2,1,0,1,4.8099,0.0543
TXN0001633,CUST00454,845.93,NEFT,grocery,8,2,67,Male,Bangalore,3216,21712.55,850,0,0,0,5.6,17.46,2,1,0,4,1,0,0,25.6368,0.0339
TXN0001634,CUST00037,2487.42,NEFT,healthcare,15,6,58,Female,Pune,243,20634.44,768,0,0,0,6.8,7.86,4,0,0,1,2,1,0,8.2922,0.039
TXN0001635,CUST01712,3366.76,Card,grocery,20,0,46,Male,Ahmedabad,2528,24626.15,548,1,1,0,45.3,2.91,3,2,1,2,2,0,0,7.3123,0.3391
TXN0001636,CUST00796,584.97,IMPS,grocery,8,4,56,Female,Hyderabad,3416,33839.95,807,0,0,0,12.8,7.78,4,2,0,1,3,0,0,57.7503,0.0
TXN0001637,CUST00973,2719.45,Card,electronics,19,0,64,Male,Pune,69,35160.0,461,1,0,0,24.6,28.76,1,0,0,4,1,0,0,12.9243,0.1145
TXN0001638,CUST00593,1902.66,Card,unknown,16,6,62,Male,Bangalore,716,22762.31,754,0,0,0,6.3,4.16,4,2,0,2,3,1,0,11.9571,0.0
TXN0001639,CUST01138,181.15,UPI,grocery,3,5,19,Female,Delhi,2966,33644.0,544,0,0,0,18.1,13.95,4,0,1,1,1,1,1,184.7049,0.069
TXN0001640,CUST01325,735.17,ATM,electronics,14,0,28,Male,Chennai,1036,19562.36,428,1,0,0,23.0,1.71,5,1,0,1,1,0,0,26.5732,0.075
TXN0001641,CUST02272,7220.4,UPI,electronics,10,4,48,Male,Bangalore,1117,45627.77,397,0,0,0,7.2,24.79,1,0,0,1,2,0,0,6.3184,0.0
TXN0001642,CUST00318,91.01,UPI,healthcare,13,5,21,Female,Pune,3642,15067.57,413,1,0,0,11.5,8.53,4,2,0,2,1,1,0,163.7601,0.0588
TXN0001643,CUST02397,13609.73,UPI,travel,16,5,46,Female,Delhi,2535,31936.09,633,0,0,0,37.0,4.03,2,0,1,1,1,1,0,2.3464,0.0339
TXN0001644,CUST02163,451.95,Card,dining,12,5,71,Female,Bangalore,2855,22748.25,515,0,0,0,24.3,22.97,4,1,0,1,2,1,0,50.2224,0.0325
TXN0001645,CUST02746,8028.18,IMPS,travel,8,0,67,Female,Bangalore,1444,22952.79,704,1,0,0,44.9,1.84,1,0,0,2,2,0,0,2.8587,0.0223
TXN0001646,CUST01347,11444.23,Card,dining,23,3,74,Male,Ahmedabad,774,22149.74,682,0,1,0,4.1,5.22,1,0,0,4,3,0,0,1.9353,0.2124
TXN0001647,CUST01592,14162.59,UPI,grocery,15,3,20,Female,Bangalore,688,18487.12,757,0,0,0,22.4,2.22,5,0,0,2,1,0,0,1.3053,0.0
TXN0001648,CUST01890,10105.0,UPI,electronics,7,0,19,Female,Chennai,3080,16920.97,440,0,0,0,0.3,24.61,6,0,0,3,2,0,0,1.6743,0.006
TXN0001649,CUST02088,1695.23,NEFT,healthcare,13,2,61,Male,Delhi,70,14890.54,857,0,0,0,5.5,6.91,3,1,0,2,1,0,0,8.7786,0.0191
TXN0001650,CUST01997,2025.48,UPI,dining,14,2,53,Female,Kolkata,1591,23797.02,675,1,0,0,1.2,4.17,5,0,0,3,2,0,0,11.743,0.0
TXN0001651,CUST01773,2780.39,NEFT,unknown,6,2,31,Male,Ahmedabad,1374,25753.14,332,0,1,0,28.3,23.25,6,1,0,3,1,0,0,9.2591,0.1436
TXN0001652,CUST01313,750.03,Card,entertainment,10,2,65,Male,Pune,2109,19733.04,852,0,0,0,14.1,28.08,3,1,0,1,1,0,0,26.2746,0.0321
TXN0001653,CUST01286,112.62,IMPS,travel,2,3,70,Male,Mumbai,3326,3615.22,812,0,0,0,14.0,1.22,4,1,0,3,2,0,1,31.8185,0.1214
TXN0001654,CUST00216,10167.43,NEFT,dining,6,6,21,Male,Pune,2387,25284.06,564,1,0,0,10.4,11.06,3,0,0,3,3,1,0,2.4865,0.1234
TXN0001655,CUST02384,4038.62,UPI,entertainment,21,2,61,Female,Kolkata,2910,23383.28,486,0,0,0,1.2,9.72,2,1,0,3,4,0,0,5.7885,0.0715
TXN0001656,CUST02140,4691.7,ATM,electronics,4,4,47,Male,Ahmedabad,2009,34601.11,420,1,1,0,28.7,21.53,5,0,0,2,1,0,1,7.3734,0.2006
TXN0001657,CUST02401,13085.69,Card,grocery,8,2,36,Female,Hyderabad,2352,23744.55,387,0,0,0,25.2,8.43,2,0,0,1,1,0,0,1.8144,0.0064
TXN0001658,CUST02619,5469.92,ATM,travel,19,4,36,Female,Ahmedabad,3394,28251.47,837,0,0,0,25.2,1.16,4,0,0,3,1,0,0,5.1639,0.0478
TXN0001659,CUST02864,5869.7,UPI,grocery,18,3,61,Male,Chennai,1902,36883.18,850,0,0,0,103.1,43.1,4,0,0,1,5,0,0,6.2826,0.1483
TXN0001660,CUST01705,7731.58,NEFT,electronics,12,4,48,Male,Hyderabad,2667,44837.46,672,0,1,0,36.4,9.52,5,1,0,2,1,0,0,5.7985,0.0904
